,0_action,0_amount,0_contract_address,1_action,1_amount,1_contract_address,2_action,2_amount,2_contract_address,3_action,3_amount,3_contract_address,4_action,4_amount,4_contract_address,block_timestamp,event_index,from_,hr,msg_index,to_,tx_id
1361,send,104.763668,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,670.076527,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,16.943819,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,104.763668,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-02-15 20:27:46.568,1,terra156qe4jxmtw5fcne0gds2659rd2flvw9443fdaw,2022-02-15 20:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,40CCAAF26BFFE5F3F14F7C7E14051A6122C88A34044052B282D50CFBEF0E5FB1
1362,provide_liquidity,17.14,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.4987669999999999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,2.88239,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-02-15 10:04:14.518,1,terra1rwgk5acr8x9fpz3rjv7u0d09jqvpp54a9cd4dh,2022-02-15 10:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,CFA0A9475A063BFD0CC433A8C50898FB4DC58765533CE76AA69565F871BC6981
1363,provide_liquidity,367.31215,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,10.0,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,59.614035,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-02-15 16:53:08.019,1,terra1wv9euyze287x97hlwqkwchfy63a2mxurx80045,2022-02-15 16:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,3198C31F67E13BE107FE2D4EC4F6DCB5932910F0E03BB86333F15EB7FBB566CE
1364,provide_liquidity,5781.763074,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,100.0,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,751.262452,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-02-15 04:54:37.420,1,terra1l9ac7tdredxfsxtg65x7vfyn6fg009nmpu8073,2022-02-15 04:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,D8F2A9BAB1210D9FB5F825D50D5F58E4B3F545BDC3E959E7BA17D70869ECC874
1365,provide_liquidity,793.607306,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,15.4,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,108.76107,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-02-15 06:30:03.160,1,terra1vnvpetucvvxdg9m72v5nkwl2kvekw3zjyh5jey,2022-02-15 06:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,A917904AADA5E30F3346993C87EF1B5110F794C37678882D3837D34AFFBA8A34
1366,provide_liquidity,235.429996,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,6.684041,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,39.039548,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-02-15 10:38:20.364,1,terra1kr905vj5qwy7yyytlxtvfgvut86p8mxr2tv3yw,2022-02-15 10:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,1E8C49DB8733C0D8D169EF41BFF76DC1467E05DEFCB1EB9BF01894783E46BD4C
1367,provide_liquidity,1095.484041,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,12.18,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,113.648657,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,,,,2022-02-15 11:43:47.024,1,terra10syt2hz0qeeaw3h327zzcggtkjup3rdl0j8w6z,2022-02-15 11:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,21E1340F39A8A8C390AF7166409994A9FC6EDA39AA5E7CCA065CBA622FB22FC7
1368,provide_liquidity,100.125017,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,2.49,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,15.509064,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-02-15 15:03:33.157,1,terra1m2hn7fm9nu20y3hcf4f0fl303fs2uqz9969rge,2022-02-15 15:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,05D23C639C053F47F0107E8C6495BFB0CF778D0028790D8BF730186B54AD805C
1369,provide_liquidity,10.609972,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.301856,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,1.737612,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-16 19:19:17.440,1,terra1kt4e5wfquc0q3jny9dneaxzysax8zzatjh5uxw,2022-03-16 19:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,4E01CA0D500F520ED2FCC733CF6A361F8AAAC3B0E5523E007158293C0DAAF34E
1370,send,25.46066,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,285.840621,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,2.42215,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,25.46066,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,burn,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-03-16 20:24:49.104,1,terra16r7x8yjc37hje36ax3g4sv7rrq9nf38qk6n4ys,2022-03-16 20:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,923DF98DB391822416DADDD49F9A819389FDA34FEE384AB401542A7B58C33A31
1371,provide_liquidity,216.258431,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,6.15,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,35.407382,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-16 22:29:34.341,1,terra16vmqv8jyux606ulgq2h8t2vyd0k8aqh5cgeple,2022-03-16 22:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,9E32EF8E7E2738758BEA136986565E76B7B130B62157B50B7A96DCA5784DCF24
1372,provide_liquidity,106.55,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,3.027488,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,17.438408,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-16 22:49:56.837,1,terra13x7w4wafpkrepyt3w9due9ruhf4dvdrhlcdp8k,2022-03-16 22:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,FF4C25795ADA645B508A5CAB4257C0ED7F54CFD88939158CF84160B0B5AA310A
1373,provide_liquidity,746.63,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,21.31476,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,122.48594,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-16 21:25:08.410,1,terra1sru6pyrejgpeg76zwaue776h4ptnr9uscwgrq8,2022-03-16 21:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,93D2FCA210E7642C9777CDD096E20E477694C718B03DF1A0F65CF6C7B8FF7ED9
1374,provide_liquidity,95.219981,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,2.717806,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,15.619478,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-16 21:28:41.570,1,terra1u54t5e37w6gl4q83fz23zyx4l3rt0ukzf07087,2022-03-16 21:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,E8994AA854E137DBB1E49532E464C1444DB5375B432F20F73BF3E3B330E8FDC5
1375,provide_liquidity,490.467845,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,14.0,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,80.456764,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-16 21:27:55.653,1,terra1uawk573d2ycy5edxlwshchx2dzmjfpp8ye54cd,2022-03-16 21:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,F4115ADE810F835BC37D381A5E4F1C0CB50EF28CFCB0FCE80BF8FF815F79D16C
1376,provide_liquidity,745.1,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,20.430644,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,119.799437,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-16 16:37:16.302,1,terra1648cnj6mxgww4ldcu2w25hwnt3p8r9rfswdemy,2022-03-16 16:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,E7C8D3A9E0A213583EF6F8EF4EC45E3D4BF5B846957BA436E6ABABFF84E777AF
1377,provide_liquidity,83.259991,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,2.293033,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,13.41617,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-16 17:39:49.388,1,terra18z6nnq0tv8depwe6aua9ud0k92emyp8cuq4eu2,2022-03-16 17:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,2DE93E11707E4058579AD8EB55E9EB00AF50FE4F2166C933892D1E851145C1A5
1378,provide_liquidity,90.984996,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,0.73,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,7.890608,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,,,,2022-03-15 18:52:38.038,1,terra1vga2gwecu6zvhkld2puxk2430qrasq20lupm8f,2022-03-15 18:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,44CE52835327DE91FC96FB5E9CBDD54B95163FF4CC8B7C3AAA33F24B70032735
1379,provide_liquidity,234.98,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,6.511846,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,37.993711,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-15 19:03:03.045,1,terra1w59dtsuet35vxt0f32jp9tf78ja3u7tlctwtta,2022-03-15 19:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,6828FFEC9C6226279FC14F320583B880D6743F190AA3CFF8FF8D8DC2941D33CF
1380,provide_liquidity,72.169054,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1.999999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,11.669097,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-15 19:06:30.295,1,terra1gt7uy5gm9yl36wkpg0ugnzlnd2gtv7y70mg9dg,2022-03-15 19:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,E7AB0983911EF10E48D87B8C8739C6F1BC1D6B3A48E51882ED94BA84B15196C9
1381,provide_liquidity,358.233397,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,9.999999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,58.133529,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-15 21:48:23.983,1,terra12xskt55gz68ze3mup5x0e6tjxylzs070239mug,2022-03-15 21:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,D2C5D35D5EDB3DAECAC55F8576B50858D5C5FD4E39C853B73A768391E1CCF311
1382,provide_liquidity,198.003701,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,5.0,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,30.558731,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-15 23:00:00.030,1,terra1dmltsdxah5tzkwvcll2mq0e3ns67k7mqy6vsdr,2022-03-15 23:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,DEC16E4B610F6BEAA61998E37F41A3CCF8B8E423D5410A99E4C1A450795F02B3
1383,send,80.430327,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,926.617907,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,7.44689,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,80.430327,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,burn,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-03-15 19:40:59.147,1,terra13vqlfe0lf6wukt0nxy49548af8eqxf02d3htap,2022-03-15 19:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,0754911AECE66AED97101E60E5F81C788DE4FAD675BDCB5A6C8AC1A2F6CF544F
1384,send,650.298218,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,4202.708606,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,106.678104,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,650.298218,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-16 00:31:55.516,1,terra1wuhq55puxujhdhfye3edcj0zg56xg3mr7ursk3,2022-03-16 00:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,328D830A29706CD969E8E3A6F008E3D55229947BE4DF855722806E05DC92C3DA
1385,provide_liquidity,180.294634,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,4.6799990000000005,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,28.210346,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-16 02:53:36.951,1,terra1hhchj94dzn3yaxmvk4atd3rnfycly3cswwa4nu,2022-03-16 02:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,9C4D398E56DBFFDF33D606B528C58B259AA0EF99BC9415D7D660BD9940BBD38D
1386,send,359.661953,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,4098.453998,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,33.682998,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,359.661953,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,burn,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-03-16 02:40:32.371,1,terra1u6r30yhxg0pccqjmg2mfjnktnth9tlwfm3vj5w,2022-03-16 02:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,FB1E93F913F33247CB2DABB37F589B250B53A6B0173418AA990A0B0683B1FB15
1387,provide_liquidity,206.621056,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,5.96,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,34.088566,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-15 15:35:24.687,1,terra1wultzr42ad7zna7f45cdmg2rq58kt06fysvdve,2022-03-15 15:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,2ECA87F46EC75F065AEA4A933BA57CD89FBB2A43DF3E4367453B55436038377C
1388,provide_liquidity,83.269891,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,0.641413,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,7.077389,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,,,,2022-03-15 15:30:31.971,1,terra15k6un4ea93alujmqavxpdgjfuwgn5errqyrnry,2022-03-15 15:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,36C5B07B781441A91A894812FEBB71CBDC03BD7EC7D9C4D03EA999461F732E6D
1389,send,14.047039,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,164.416641,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,1.279484,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,14.047039,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,burn,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-03-15 09:03:50.510,1,terra1u7e78dxhyhu580cs5hd0wlgh9cfqpp2s2p0t0p,2022-03-15 09:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,9D80994F08AF3139647E24438FE59285B68DDC5BBAA6E6F92E390C7C9A612C6B
1390,provide_liquidity,0.7798849999999999,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,0.0060859999999999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.066722,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,,,,2022-03-15 09:13:39.705,1,terra1648cnj6mxgww4ldcu2w25hwnt3p8r9rfswdemy,2022-03-15 09:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,FAB8246E77B4F3521D88AD7A08D6D94DF9BC475C7CE5DDD6F4E3DBF476B6A2D8
1391,provide_liquidity,172.596172,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,5.0,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,28.537328,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-15 08:48:56.935,1,terra1ns6rm03a9850yufauz4h5x50ssl8fev07h2yvh,2022-03-15 08:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,4CECDE23FF6BB45D678AA8079486E91D4546639A9F16083507397778FE867F10
1392,provide_liquidity,691.420265,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,20.03,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,114.320539,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-15 08:54:44.684,1,terra18yulft3pryhh6xtfg4zdcul34gaj8unf689emq,2022-03-15 08:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,78B21E8AE15362DD978E4FFEA7FAA9C08EA4982D47151FE48C15D389C5EA5921
1393,send,12.010636,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,72.637742,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,2.104477,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,12.010636,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-15 09:02:39.412,1,terra1u7e78dxhyhu580cs5hd0wlgh9cfqpp2s2p0t0p,2022-03-15 09:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,6D94DF98A0D12DF2709E6B4175BE370B9BDC380A4D75526DA3C1A0F23208ACA8
1394,send,7.585062,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,88.29768,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,0.6946979999999999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,7.585062,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,burn,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-03-15 11:37:02.630,1,terra1nw0fmyavmr6u0clatlgu8m9wc6urayagfm85x5,2022-03-15 11:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,A86260903307D8CA09464EA034A26826883D4E26C0629CA1DDAD1C34C5949BB6
1395,provide_liquidity,39730.29217,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1007.91982,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6204.840582,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-02-20 09:49:14.485,1,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,2022-02-20 09:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,44A65EB82EE2A85252EABBAAE6B601275704083DB6F7DAA7E0E05793752DEB81
1396,provide_liquidity,244.449998,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,6.149863,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,38.014262,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-02-20 22:34:13.801,1,terra1vfnmf99yf5w20lyrgv7y5cw3rrn8vqm3gt0mpu,2022-02-20 22:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,5BA8D16DBBCFD4971AD2FBA794A0BFD7AADD51FCE77DEF17794D3B8AC6D78DB7
1397,send,8.814757,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,93.190816,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,0.868189,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,8.814757,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,burn,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-20 19:13:05.051,1,terra16hcjr0pw96ldzv5an2v2qg76f99hlr47htcf58,2022-02-20 19:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,433B4574A9A9BE7067A4DF8B0ABBB03471971AA6DD49F8472D67961FE01CE1CF
1398,provide_liquidity,99.689979,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,2.785194,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,16.177939,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-17 10:02:22.168,1,terra19ktreldlttfdxauvuh3rr2c3wy863m6wzcq3an,2022-03-17 10:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,F1E41DC5765280134A222CF008D726917FA38413F5CAB52A635419C07F3C6439
1399,provide_liquidity,40.56,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1.124401,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6.559287,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-15 18:55:28.224,1,terra1fff9mdl3kwnzw5rkkgxx902unwyxalpcj8trnd,2022-03-15 18:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,DBE0246F07C517432C81C6CEA848789D46AEF61DE813EBE83005933873BFAAD1
