,0_action,0_amount,0_contract_address,1_action,1_amount,1_contract_address,2_action,2_amount,2_contract_address,3_action,3_amount,3_contract_address,block_timestamp,event_index,from_,hr,msg_index,to_,tx_id
3154,provide_liquidity,0.040796,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.0062369999999999995,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-03 15:45:54.767,1,terra1ech7wndp7v5rtwnzetfdkzhalrnhn8lvwpl9lw,2022-03-03 15:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,120239348F9440DE34107E82970F789A7251FEF82701E4795B3F81B8B6ACCE64
3155,provide_liquidity,0.004484,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.0001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.0006529999999999999,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-03 09:16:08.565,1,terra19ymwprvql7njuzv2549uz95mdk5w39vrsv9589,2022-03-03 09:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,C95597EAC59A2120432A1209639A125BB01B8B1FA19210E58F1149A6D626734A
3156,provide_liquidity,0.46022,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.009999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.06626599999999999,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-03 02:05:45.865,1,terra12j6mg03gsmu040ucsl477e8f5g4vwz63prn2lj,2022-03-03 02:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,99D2A1A2641891CA86A1A19B46DDF0C51972FDA18BF3A2FEC7F739FDDF85E475
3157,provide_liquidity,0.000424,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6.3e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-03 14:43:29.339,1,terra1qz4cz962v2xtqe0y2fwd0qg2v5rrl0v6ynkj3z,2022-03-03 14:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,647BCC0AC706851197A68E2706D08F7DF016B4A184268BC325D4E74B095124A3
3158,provide_liquidity,0.004378,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.0001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.000646,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-03 11:09:12.280,1,terra1e7n3k3kcl9lzug3yn0d0wr2nxsd5ljwcku3h25,2022-03-03 11:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,735ECD2F419265673334B02BE2F92D8F7FFD0FD613605536A2D4FEB1618859D2
3159,provide_liquidity,0.004532,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.0001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.0006569999999999999,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-03 08:37:46.231,1,terra1ga9a7jkjy7gl39sxwwwck8dmn8gpx7c4s0j6k0,2022-03-03 08:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,E870E4A52A75A9A865A1F04ED673A98B32FA9A7C4422795C53672ED547D15D69
3160,provide_liquidity,0.004438,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.0001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.0006500000000000001,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-03 09:32:09.981,1,terra1r73dwtk0w0lypl7tu40rflmnclhqftetuwzwv7,2022-03-03 09:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,87B83B6C81819D9BB10214C5B5F45322A6BF72D08F56CED74BFA37E62D0525D0
3161,provide_liquidity,0.41500699999999996,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.009999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.062918,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-03 18:49:10.072,1,terra1vgseqt6dejpyu33wfv0y0ee3acnhahvjvy7wh2,2022-03-03 18:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,F5F96AC08D688575F0A2068F617B457E0CADB46CD0D60F6C5B44DE4248985974
3162,provide_liquidity,0.004200000000000001,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,9.7e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.000621,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-03 12:08:17.675,1,terra1ed6ta0e408g2ynwda0f5kzsta3dwhpp2pa2384,2022-03-03 12:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,82CA1EED2385DDA61F2D8CD11C79495E8BE9D2487F4EEFA6BAAAA7AD868FA870
3163,provide_liquidity,0.275767,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.006640000000000001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.041796,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-03 22:53:20.906,1,terra19m96trxr9qjz8qekv6q9lqzyes9eaxr4dhre20,2022-03-03 22:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,27B4D511BBFDA5F8E010597B649F38A05B86EC9F66D32F94A26A44A8DCE6E785
