,ask_asset,block_timestamp,event_index,from_,msg_index,offer_amount,offer_asset,price,return_amount,sender,to_,tx_id
2819,xPRISM,2022-02-17 21:13:11.611,1,,0,20866.019257,PRISM,0.9822416012,21243.26564,terra1pg0wqrwau345ax2lgrmelcnyzwgzma9yqgjjzw,,0F44C2A287E6282291AD51EE8B810FEBC505AE1FE3BCAC54D4218AB8696CF9A4
2820,pLUNA,2022-02-17 21:43:11.326,1,,1,1501.142324,PRISM,41.587552045,36.095953,terra19up4g69n2nj8n4gpt8l6l69wj0f206cvrmxlhy,,853A443A24711F28698613385295AEE045E9336FEBA65647FA76A1355BC2FC9B
2821,xPRISM,2022-02-17 21:45:43.505,1,,0,931.459398,PRISM,0.9866087294,944.102125,terra1v6ujue0uqd9nzgtqvuhwncaqd9q6hacvsfur7x,,C80ED06088BEF0101E62503A53FC70A1679B2A837E51BFFA68C95447CBB8795A
2822,,2022-02-17 21:13:18.960,3,,0,,,,,terra1y2m6lmlz5v5sry8q9wx880s9rujdwys9zsvdrr,,92A6F60A338AA66ACB296A854896CDC664BA78F8ABBEDFF0B50F4A87F9F1D72A
2823,,2022-02-17 21:26:58.591,3,,0,,,,,terra17ewvzl9tlkg5guhrct99luvgjly4m96dk6qrd8,,4055C0C9D7D260FF2116CBFF03E13E8F58EB1521A07C55CF04DA310A06C9DFEB
2824,,2022-02-17 18:48:06.129,3,,0,,,,,terra1kqtavayga96he2ppspkf6exn964dmxtl89q4kj,,6431FEF36D2DD2A7CAE0A1F7F486D7A0A39583FDF07706131113660B263D0478
2825,PRISM,2022-02-17 18:44:45.780,1,,4,108.288602,pLUNA,0.02346317631,4615.257566,terra19up4g69n2nj8n4gpt8l6l69wj0f206cvrmxlhy,,084F516E2A3B350E4C2BCD4B94A990F6DF35224917DA5E125FC1AF6A353347C2
2826,PRISM,2022-02-17 18:45:49.082,3,,2,11.943723,LUNA,0.006817486415,1751.924723,terra19up4g69n2nj8n4gpt8l6l69wj0f206cvrmxlhy,,37C1E008508146CDC473104CC18FB492B11A030EAF5F15F0A9977CFD10B5758A
2827,PRISM,2022-02-17 18:44:45.780,1,,3,108.288602,yLUNA,0.009989272324,10840.489526,terra19up4g69n2nj8n4gpt8l6l69wj0f206cvrmxlhy,,084F516E2A3B350E4C2BCD4B94A990F6DF35224917DA5E125FC1AF6A353347C2
2828,,2022-02-17 16:14:12.834,3,,0,,,,,terra1amk2vehg3dwcntga66dy9qvyz87d648slkv0tw,,B1F191027F3330863F0992922EA59C8603A7C2F2BE1859984B24B5316424366C
2829,,2022-02-17 16:03:54.237,3,,0,,,,,terra1gpw0ju75j6q8l5nugvxtwyjdzy9nzg3e2qyt8q,,C60FF934BC54DEE36972BE5E0731EAE7E657867839FC34919AA63456F386264A
2830,yLUNA,2022-02-17 16:18:55.561,1,,1,3418.703366,PRISM,102.314693434,33.413611,terra1kqtavayga96he2ppspkf6exn964dmxtl89q4kj,,806CCF1AE3EEB41CBBCDAE03B8619B824ABDF982F4BCD7E3B0F961788E0C7DCF
2831,,2022-02-17 16:18:48.770,3,,0,,,,,terra12glyg2am7ttfwrypv4phz340x84f728cm7pa53,,E8C53B61BFECE9FC63121439B0C8AA0766CA99F471EAC92E1D4679A27B674048
2832,pLUNA,2022-02-17 16:18:55.561,1,,1,1804.984699,PRISM,42.051175876,42.923525,terra19up4g69n2nj8n4gpt8l6l69wj0f206cvrmxlhy,,C29DA045996F91FC849B6D1A5BA783739724C86A9D36B6145020658295E6B1C7
2833,xPRISM,2022-02-17 17:50:44.984,1,,0,606.36827,PRISM,0.9862298984000001,614.834605,terra18hzvlc8c57prwm9txr7pgm43qpnfgpqrda0cvr,,F9B92A80FC92886C9E13472BB26503C087FE86EC8E8BB6D98B97C9FCA22F1BED
2834,xPRISM,2022-02-17 17:42:43.742,1,,0,10.0,PRISM,0.9932448425,10.068011,terra1dex74xxnygpl3y2h08xq55vz47829eqzpr0qes,,64794F3834669025AE3B0CA551F10560E875D59F0E965D9C28BD6E43B86882F5
2835,,2022-02-17 18:09:06.807,3,,0,,,,,terra12ufxh3srggt3y8u376ju58gewff4gv5ssht6nl,,77462419C747F613373931CE8CBFD64D0BCAC8B2C6A3DD6B102BDDC2C5951E6D
2836,,2022-02-17 16:27:30.747,1,,0,,,,,terra13vvcn8qpd65gqklxvjm03arlcwrk4nvhlq45z2,,048D199D299E0AAB4359D9FC2CCFD1B425DDB4A6F416E25634A6DD1DFA8F26D6
2837,yLUNA,2022-02-17 18:10:31.926,1,,0,676.066491,PRISM,101.422154451,6.665866,terra1m00thkpv8xgj47k0qcsarll433xfhnxx7p6llv,,7874DE1826C93ACEFF5622460299C175B53A8E03FAE826FF523032FCB8BDBE57
2838,,2022-02-17 17:30:18.753,1,,0,,,,,terra1jwn3x3675hu2uupsdpv6rca6dtqfphwuzs3zme,,C90E7F092A5D21A257158657B6C8FDAA3E4667F1D2E8A332777636C4036B5AD8
2839,,2022-02-17 17:50:17.921,3,,0,,,,,terra18hzvlc8c57prwm9txr7pgm43qpnfgpqrda0cvr,,66F6C66F9541F1BC6B7F7A310B97ABF06C036323B2FED62C354F6CF60523E212
2840,yLUNA,2022-02-17 17:44:28.725,1,,0,7625.935626,PRISM,100.283825954,76.043525,terra19up4g69n2nj8n4gpt8l6l69wj0f206cvrmxlhy,,9E1F68BDDF6EC630C83682D4A67EC2206FC0CFC1B004457F0AA36221E0943310
2841,,2022-02-17 17:19:23.106,3,,0,,,,,terra1vfyuwwhw62rlly02d27ke27vssvcrytmslg8us,,ABEB02E40DCDFE1DF44736FA1E91373DE194D0E036AA1CCC0A17AEA3427D49C8
2842,PRISM,2022-02-17 17:43:13.048,3,,0,19.226331,LUNA,0.006802881117,2826.204173,terra1p9mn5hnreupyxxvagzyyrp4qkqu6z322wjajpz,,FAA0100659A23FFA96ABC11A0B41E98230A9D610F763AD54EC54222738B300BF
2843,,2022-02-17 17:45:07.081,1,,0,,,,,terra1hzyzys3s7s7xsls5gvsta3z3ylcy7fjcnpgmas,,57C07B5F22F92373F96713F626EF2A2CC484C056C8255DFE7F4F13AB990949FB
2844,xPRISM,2022-02-17 17:31:17.741,1,,0,10879.415565,PRISM,0.9920200971,10966.930606,terra1jwn3x3675hu2uupsdpv6rca6dtqfphwuzs3zme,,C6F6005CF519014B6B16989AA9F2ADE9C11AC3C05247C0AD924132175E5111C5
2845,,2022-02-17 16:32:18.565,3,,0,,,,,terra12glyg2am7ttfwrypv4phz340x84f728cm7pa53,,4545C409A4B2259BA695FC24D96720DF66EAC306922B7F9F90E600E78EEDD2FA
2846,PRISM,2022-02-17 17:48:56.595,1,,0,27452.883618,xPRISM,1.016049366,27019.241917,terra17uszgjx2fmmc3relc20lug8rljkdytzz7tqar9,,1AA29B8749BEC040DDAFA3769A46B7B6B7029A35217A472980EB45154B12C249
2847,,2022-02-17 17:37:12.461,3,,0,,,,,terra1y89kn3lfd6ameh409lm7hdpfjet9yulsj4xnp3,,062AF72FC72178045F28E1067CF184CB48E5D8FB6D939AA02BA34496E26E1E26
2848,xPRISM,2022-02-17 16:48:50.612,1,,0,150.439584,PRISM,0.9904240333000001,151.894117,terra1n0w0mxvg7krk34atr9gu7yfagfv0d08j7apfm3,,D748B99B12A1E52603AFF85BE2295C562B1C103DD07F58889CBBFFDD8F9D62F0
2849,,2022-02-17 16:59:34.534,3,,0,,,,,terra1fc2s5dy9zsfwgfeh25sgs23l0g0n4q282jgm5j,,542A4970094D50584CECB20EE566B79F3CA3686F82B0A003822AD14294CAEF47
2850,xPRISM,2022-02-17 17:45:33.379,1,,0,2663.874068,PRISM,0.9936265830000001,2680.96095,terra1hzyzys3s7s7xsls5gvsta3z3ylcy7fjcnpgmas,,EA55C2D93CFD960F6BDF31A9D110C2A9814E914F022B8E2D5019BBE1B9CD0A04
2851,,2022-02-17 16:35:37.089,1,,0,,,,,terra156qe4jxmtw5fcne0gds2659rd2flvw9443fdaw,,494B9555875770F62C4C95488714A2027321AB921DFD3F4D7EA8E25904916AC1
2852,UST,2022-02-17 17:38:42.805,3,terra1y89kn3lfd6ameh409lm7hdpfjet9yulsj4xnp3,0,14439.801989,PRISM,2.745094727,5260.219929,terra1y89kn3lfd6ameh409lm7hdpfjet9yulsj4xnp3,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,248DDE5B2CC487B14164AE4A3035997F6271692E7E340402BD4C28635C1EE954
2853,,2022-02-17 17:45:39.565,3,,0,,,,,terra1svr4pyqqk9h2w2v9r8dljrqe9al8fuyrzqplmd,,91C3DB57880D9D10E4E4B58DC77F7CC12AA2FF8F99641115821D5979D9EFE106
2854,,2022-02-17 18:09:06.807,1,,0,,,,,terra1m00thkpv8xgj47k0qcsarll433xfhnxx7p6llv,,26B57469A95A693FA21E9A083D33F693AA988DEC8BA11211B61860DA129DA4BA
2855,UST,2022-02-17 17:41:37.311,3,terra14hmykh906c99phcfg04fhthfea6n0s7vmr9d78,0,6159.226454,PRISM,2.750000227,2239.718526,terra14hmykh906c99phcfg04fhthfea6n0s7vmr9d78,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,560AD2CB28F832E905F7343789A4ADE243A8AD578594E9D60A05319C233FC953
2856,xPRISM,2022-02-17 17:15:41.148,1,,0,248.044694,PRISM,0.9904812101,250.42847,terra1fqj8l7gf6h86jyjqn8m67k9g7220sj3umr0k4k,,739BB4306192B0F657EF7D93674CC6D86922999F231DE8920986D7FE5B60C4D1
2857,,2022-02-17 17:41:10.405,3,,0,,,,,terra14hmykh906c99phcfg04fhthfea6n0s7vmr9d78,,D188792FCB30E4BE0B98922804954065BE6AACC82DA50330E37BBBD2C1F115A9
2858,,2022-02-17 17:36:13.348,3,,0,,,,,terra1s88andnl9dauzjpj3js0jpmxayqtramuyw0vqs,,C486B5A868873BA56DFB16D4E9145293A20B97D8FA4A93044D8E7BFB59028648
2859,PRISM,2022-02-17 17:31:37.300,1,,0,1188.673109,xPRISM,1.012698383,1173.768152,terra1d8f8795394dqcmn9zz542jf3859sm0kuet33vr,,5C03E09D7345CEB7F3869C22400145FE98F45DC7E025EDDB329468B896912A5E
2860,PRISM,2022-02-17 16:32:18.565,1,,3,40.081697,yLUNA,0.00981401948,4084.126497,terra19up4g69n2nj8n4gpt8l6l69wj0f206cvrmxlhy,,71A10B4DC7934C2A273B2FD03E4675DA7B479DBB6B50BC343559D37E548F4885
2861,,2022-02-17 17:48:50.288,3,,0,,,,,terra120v99yfscrw39cac3ea5qn2e4vp5j0s52u2gju,,FF474CBF16B26AF7FB994369E40F929E32DB7174190A1A5DE81DE62D7AA955E2
2862,,2022-02-17 16:30:41.172,3,,0,,,,,terra13vvcn8qpd65gqklxvjm03arlcwrk4nvhlq45z2,,823F36266C6A9C7956301B6098DD8B76CB44B57745B902D5E32497E4D96E1207
2863,PRISM,2022-02-17 17:36:39.461,1,,0,50.0,pLUNA,0.023499212489999997,2127.730877,terra1wx60k9z8rd624eku9ftwwq9eslyagphghvwlzg,,665C8A3B573305EFEAC424F4CE9B1CF0671778F0B1EDECB859A1E1AB4F8A4E6C
2864,PRISM,2022-02-17 16:32:18.565,1,,4,40.081697,pLUNA,0.023592960569999998,1698.883736,terra19up4g69n2nj8n4gpt8l6l69wj0f206cvrmxlhy,,71A10B4DC7934C2A273B2FD03E4675DA7B479DBB6B50BC343559D37E548F4885
2865,,2022-02-17 17:52:05.138,3,,0,,,,,terra18hzvlc8c57prwm9txr7pgm43qpnfgpqrda0cvr,,D17120254AEED3D4EE0ECC1E4CF0D286FBFEE2D55A872CD67E624B8B019F2420
2866,,2022-02-17 16:53:45.984,1,,0,,,,,terra1v2u4y2r2uysppne4xqdjwg3cw3egvdwcc656ta,,D5244B6B0AB1248D6F0763A9927F9B79146869E8A09450B1FC365241E6C8BB69
2867,,2022-02-17 17:20:46.163,1,,0,,,,,terra15x8mfjh435udua0lwtagd25drv54euh4mjc3s3,,1F5007F843D5A8222CDDA759657AF32732FAC1A408CFE11CF7E1753168015837
2868,UST,2022-02-17 18:10:03.904,3,terra12ufxh3srggt3y8u376ju58gewff4gv5ssht6nl,0,2170.202592,PRISM,2.764857382,784.923883,terra12ufxh3srggt3y8u376ju58gewff4gv5ssht6nl,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,FDD03A74558EC0CD01B93637A4865D5E53BD2839C13A059CE6E84F09B4512DEB
2869,,2022-02-17 11:20:14.966,3,,0,,,,,terra1e6ukl4tnwcfx54hkq498v4ym0j4x5tfrntcawk,,94020291C0EACFE2BA5B88DA530366E8C51839D5AC4C679E3CDE8769AFCA0CF4
2870,yLUNA,2022-02-17 11:40:01.539,1,,0,10000.0,PRISM,97.496206739,102.568093,terra1dnnj0hy4wqtnhulzj69ld2ua8jah0eques3pvg,,5C0A8DB752F213BA47F7396EFBFAC3CD2F325FD25CB6D0E5560D1C343B97DCCA
2871,yLUNA,2022-02-17 11:40:01.539,1,,0,10000.0,PRISM,97.496206739,102.568093,,,5C0A8DB752F213BA47F7396EFBFAC3CD2F325FD25CB6D0E5560D1C343B97DCCA
2872,,2022-02-17 10:51:37.762,3,,0,,,,,terra1jll6vjr4s6ckp38h8pna33cgtgu67ez7l6kl5n,,45A4D82DB038AC9BC5691575874A63AF9503CE416470F30F36B3AF9D8A7E414C
2873,PRISM,2022-02-17 12:17:23.064,3,,0,2.0,LUNA,0.0069407596479999995,288.152897,terra1rew4uyft4c95p5apvj74wha5png6r7mw4qpgne,,B3D63783EDFC6AEEAD7297049746BAA3540A1EDECB1E1CC439D9238BBA28FB2C
2874,,2022-02-17 03:52:51.433,1,,0,,,,,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,,FF15B6413BC1AC97D65927FD3CFEF304FE5953F181976E3040E84F207D8C61DD
2875,pLUNA,2022-02-17 03:52:19.485,1,,1,3676.949835,PRISM,40.724163195,90.289144,terra19up4g69n2nj8n4gpt8l6l69wj0f206cvrmxlhy,,90E2E0C707618C9C3B0EC44A2347C80D0A2366801636B66D26CEA4CD7F234D8F
2876,,2022-02-17 03:56:14.120,3,,0,,,,,terra1pjj2d30pmqev50glju5nyl3xwc0yj7zyyg36h2,,10675E8A72680A0120203237FD0F12154BD9ADA6A99B88925AB614B5BE75169C
2877,xPRISM,2022-02-17 03:18:23.469,1,,0,835.089816,PRISM,0.981065947,851.206607,terra1txr2ewcv4hhhxwrjdyy4e0ea9juay4hnfz30zs,,935675DB30BDD73002F6B8DE637391902BD16D9D68EC80C84E20B7CC66D2051E
2878,UST,2022-02-17 03:55:30.191,3,terra1dlur4ewlgdzq4cfnndccddn9g3eq6pq3vqdguv,8,1454.244747,PRISM,2.614422498,556.239379,terra1dlur4ewlgdzq4cfnndccddn9g3eq6pq3vqdguv,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,45B83BDFEAF5587A5618C85D2C8640ADFACDFFFF113506C1E7080DCB80124A5B
2879,xPRISM,2022-02-17 03:52:51.433,1,,1,63594.764843,PRISM,0.9680024189,65696.906948,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,,FF15B6413BC1AC97D65927FD3CFEF304FE5953F181976E3040E84F207D8C61DD
2880,pLUNA,2022-02-15 23:40:56.694,1,,2,339.594075,PRISM,39.192848104,8.664695,terra1pwfxq45ctnv5nvvzlstp4n76maj0x97mqz7ujq,,C92E4DDA77C04185EEC86D98939F4E91D1068CC8DEF7B90B4C63290A2FAAB9B9
2881,UST,2022-02-15 02:11:10.252,3,terra1djkwwpgevx42h8j7zwtgtvy2zcd2z345n5kuhn,1,304.243512,PRISM,2.457020938,123.826178,terra1djkwwpgevx42h8j7zwtgtvy2zcd2z345n5kuhn,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,73AEAFBA2291F586BFFD028612A497AE487E481EC635AE39A75B514377D01367
2882,PRISM,2022-02-15 08:05:13.144,1,,4,22.300743,pLUNA,0.03163536549,704.930784,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,,D623700B25B75DB8A83AE8AFB2CCCB519E3F233BD3D328D82B2849ED05238A85
2883,xPRISM,2022-02-15 01:11:32.050,1,,0,34.491043,PRISM,0.9936638201,34.710978,terra1ekma0l9ucvvjvxnvqtjds5cx5atf3y54c5n5wr,,F4334C63E3FFFA4A0FFDD335A0C7D2C01B09F17708F8E5CCA334835369249DB9
2884,UST,2022-02-15 09:33:04.308,3,terra12glyg2am7ttfwrypv4phz340x84f728cm7pa53,2,4868.129902,PRISM,2.430134495,2003.234764,terra12glyg2am7ttfwrypv4phz340x84f728cm7pa53,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,E2D869611CDE8CC7FB773579B4853AAD65F262D87EFE864CE30E345C9C47164B
2885,PRISM,2022-02-15 11:28:35.015,3,,0,98.034146,LUNA,0.007557415304,12971.91461,terra14qul6swv2p3vcfqk38fm8dvkezf0gj52m6a78k,,4A45133538E59C68586D278EF920DFD423E871B403FB4D45BD5B0D32B7594333
2886,PRISM,2022-02-15 03:33:56.875,1,,3,22.844317,yLUNA,0.01409531937,1620.702334,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,,C39AEE9E33DD5131CF1407B8FB7DD5184BDF75F5DB33DF0ED1F7434968A03A14
2887,pLUNA,2022-02-15 08:43:06.371,1,,1,961.375873,PRISM,26.845044832,35.812042,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,,E9A73754DACADCDFD8ED562C0D1C8F8347E4DEF854305B2D03534C80E6DC647F
2888,yLUNA,2022-02-15 06:20:13.823,1,,0,5254.244245,PRISM,82.045070303,64.04095,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,,D1A1F53B75A68E9941E88D28B20363D105FA1D14514D9BAB88B8695FBC7C10FB
2889,,2022-02-15 15:43:50.236,1,,0,,,,,terra1wcfz7luy4edssn6xq2yp5lawunrh7rp3g92us6,,AB17E4AEEA51C03B04C646305BB28D191167A43B3CF1AB037AC5027416A0F7E0
2890,,2022-02-15 09:32:08.951,3,,0,,,,,terra1fgef888tuj3g8tmpxp4klvthq4eqk8a2yw7vsw,,1250C7A4DA361E356DDB6A355117B9AB5C3ED9987EE045B3B285CA14347D7A5A
2891,,2022-02-15 11:53:32.470,1,,0,,,,,terra19ueta786y9lrpnnc72ykty23w9dc4xqehalnth,,2E4872B69111937253231E01BAA1E74FA596F2355B57D3898A6D4B2263FE56A7
2892,xPRISM,2022-02-15 02:11:57.253,1,,0,638.169197,PRISM,0.9932463969,642.508444,terra1ysgd4jqq7rqq35rsw92xsrv9d2vdxhtjyevdwy,,30F5BA0891CBA87819836B2660C2ECB722C0DDA3672F701B53534CFE49212390
2893,PRISM,2022-02-15 06:29:36.947,3,,0,1.7000000000000002,LUNA,0.007476739128,227.371849,terra1rwgk5acr8x9fpz3rjv7u0d09jqvpp54a9cd4dh,,19AA7F8E5595F9671FBB8C2A8F9F7D7A98FE18D49C92DB13FAD5D08D8279B1D5
2894,pLUNA,2022-02-15 14:06:34.249,1,,2,327.227779,PRISM,39.440344071,8.296778,terra1dlur4ewlgdzq4cfnndccddn9g3eq6pq3vqdguv,,096521E374DF69CC477270C7173F40FEEDE3CFE4D7835C95AC6978A264DBC079
2895,PRISM,2022-02-15 23:41:11.298,1,,0,200.0,pLUNA,0.025695920669999997,7783.336606,terra18ss68jrh6wtm8un9zt4tzvgcc5xvsj0zlt6h3c,,CD07BBF15125853006BC5ACB52C527576DECE249F4AC09B286C3CC5240D346F4
2896,,2022-02-15 12:56:49.163,1,,0,,,,,terra1rsxencyef7y39tvc2l5aag0qmdsh8ujz97eec3,,0D96C62CA920AED58FDB78EB2ADC87157A98C47006E2C6738BF3B88DC5ED53B9
2897,,2022-02-15 16:22:45.676,1,,0,,,,,terra1lt2ykktwmtuaprm2tsh2vkuup56fk5kz567qkm,,C545AAF04E1DAE9CCFEE24761E1FA1AA26BFEA45622765BE9FEEA4C7A8E64929
2898,,2022-02-15 02:03:59.819,3,,0,,,,,terra1hqewa45jj2xxe9nhqltn8l32r8lrqx57jylw06,,336491308CD3EE73A7AF4E3433F7FD17FEA553EB6773C95D39BCDD353FC55407
2899,UST,2022-02-15 22:24:45.390,3,terra1me0zqxtw4wmsnxcazx0q2n442n75mmz25vserc,0,317.248581,PRISM,2.114990554,149.999999,terra1me0zqxtw4wmsnxcazx0q2n442n75mmz25vserc,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,DC6BDB2350EED7CA7FA9FEEF17A9C20511C53F7CF0D025F557AB595215AD0420
2900,,2022-02-15 14:18:20.155,1,,0,,,,,terra1p3vtszlanpx534w4m2uxhkpqna74ucwy755rqx,,D2B3EBB9FAAA85F89B7765C83D2DE4D25B43FF49C0E042A6C492F08A4C9C19A5
2901,PRISM,2022-02-15 08:05:13.144,1,,0,24.495533000000002,pLUNA,0.03155934897,776.173584,terra1jqc88enkja3ys29z27juae9gp8tce78a9l86t6,,765CDAB781D5843A241DC5E3B13319DB822973C41A20CB551AADFBB682C215B6
2902,xPRISM,2022-02-15 01:10:41.036,1,,0,9018.147985,PRISM,0.9924910898,9086.376772,terra1y5c7zwhlagjvk04mqd54rdw3sdk83hvxjjf8d3,,DCDEE13E5CAFED3624078008A31AB779801A2064329D11545657129BBDF48EFF
2903,PRISM,2022-02-15 23:10:12.046,3,,0,1.799523,LUNA,0.008446648244,213.045808,terra19lwl5vvey2x4rwvvnp3yxgdut5etxfausjsjk8,,5FC1D900AFB8922D86CDEE772C115E613303810CF57A1BE9EB434181420B8817
2904,pLUNA,2022-02-15 13:17:27.828,1,,1,1598.066786,PRISM,40.34958006,39.605537,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,,1C3295B01C22960BB66C9C09FB9C6802E7AA66234A673AD171BCE38FDBE39DD1
2905,pLUNA,2022-02-15 14:23:14.869,1,,1,971.201024,PRISM,38.151335014,25.456541,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,,C0DA247D63AE0E7549B52AA5E507302BC8DBC24D73AC1989EC9A81721038BF00
2906,xPRISM,2022-02-15 15:31:04.394,1,,0,523.583283,PRISM,0.9756812007000001,536.633567,terra1nhgdz5cqh6nk0wq2l73mxww6k24yltqhuk50jw,,3CB4110D2D28D5E1894653B4B613B1E57D8143CEA5CE40945A937DEDA2181F80
2907,,2022-02-15 11:15:40.550,3,,0,,,,,terra1fgrj2hw5zm9ee0gjg6lz9jzs6j8u9myh47k3n0,,36C4F52CF12C4162D6611BA7DCB790870134A36CA3F3B0305385E70312DE8804
2908,PRISM,2022-02-15 17:56:49.606,1,,0,750.0,xPRISM,1.011480434,741.487403,terra1sndays07g9wac8g85pgsdmw6uu8nnhc0tj20z7,,727F2749F59A7743AF3267C67EF31CC4163B01EF150A7117AC36F6F733CCB942
2909,pLUNA,2022-02-15 18:17:59.221,1,,2,315.837145,PRISM,37.444044453,8.43491,terra1dlur4ewlgdzq4cfnndccddn9g3eq6pq3vqdguv,,C66DD350703E5F053597C0B1DFDC4EDD235492103803AA3A7E5CFD6B447EA42B
2910,UST,2022-02-15 20:05:26.008,3,terra1dlur4ewlgdzq4cfnndccddn9g3eq6pq3vqdguv,4,973.661246,PRISM,2.113860038,460.60819,terra1dlur4ewlgdzq4cfnndccddn9g3eq6pq3vqdguv,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,8F0D465C21E4D7559E7B68E64C953B49AB8708BCDE228D4D6244875539AF120A
2911,UST,2022-02-15 14:31:17.697,3,terra1hm7u5rpafy64lpz2gya4uykdqxjrlpl0svcjgl,0,2034.0,PRISM,2.242867092,906.874958,terra1hm7u5rpafy64lpz2gya4uykdqxjrlpl0svcjgl,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,D6CEC29996F5FC9BEC86A4B4B66CA8CF35AA7136C3F5A2CF641801D8F0874A74
2912,,2022-02-15 11:11:46.760,3,,0,,,,,terra1dvx0975zvxyvq94guq84actssr7gaz35cx0kt9,,EE2A67B5CB249D741B97D97703902F5FC6C02C104F5338E661FE2CE4D8A9D6AF
2913,UST,2022-02-15 04:07:16.361,3,terra1eqrvj2xpmxfrt68shjl7gmpjuq2e47upckrjjj,0,2827.652938,PRISM,2.435273195,1161.123501,terra1eqrvj2xpmxfrt68shjl7gmpjuq2e47upckrjjj,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,370794B8CF5D9027FDE4B703A422429F41745BDBC6B78E65A35101A48EBEB65E
2914,xPRISM,2022-02-15 16:48:44.353,1,,0,334.718478,PRISM,0.9881610406,338.728673,terra1xp3ajlepz7zxj858m592jl7g004tn9njgaqhvf,,6D3722C7A2EA5858A3CB3E4991845610677E648D337FA83DD3631223951E9C31
2915,PRISM,2022-02-15 10:35:24.204,1,,6,0.0015639999999999999,pLUNA,0.02864731202,0.054595,terra1rumkce8lqyec0as92xswya5rx4phcge0maxem4,,3395F9D670CE47202528EA11812B196935DC1A3BECBF0AA8CF7869C034B1E295
2916,,2022-02-15 19:52:13.937,1,,0,,,,,terra1zfcem5e6g67tfdrfwhafz6wlhwruh0jcgys0a9,,EC30ED75FFF6EE920028BAD814F934678D322088691A6AE72429991DDA4C0413
2917,PRISM,2022-02-15 02:19:12.096,3,,0,3.130294,LUNA,0.007410562585,422.409765,terra1l2vyz8ft3llxzau8qhllxzkweh88y47u2cwtzr,,57C18A036E1ED45E1F28CB8AD2F3414FF7637A7D4558321D585E2F9B8567606B
2918,PRISM,2022-02-15 05:42:22.668,3,,0,0.26,LUNA,0.007323644733,35.501449,terra1l4rtpxxlm30rcmaevv0r8wxcejwd7ccqau9d6u,,F453BDD2A0E4E43A43773EEDA699F35AB535BF0F02BBC692C101EC4DB630D140
2919,pLUNA,2022-02-15 12:27:09.183,1,,1,1098.208884,PRISM,42.161916112,26.047414,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,,9E6FCF8583B7019048034EDBEAC2B9C1BDAD74CFBB38686AEC385EBF08DA0658
2920,UST,2022-02-15 21:54:18.392,3,terra1a4ckqjnhzd66kveuqhuzvkg6f2rw8v83paw6zl,0,817.216221,PRISM,2.122518028,385.02204,terra1a4ckqjnhzd66kveuqhuzvkg6f2rw8v83paw6zl,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,48D96627D316376082321FCA6157F5096BA13B42FCDC9B6125B1FB5B7588AA34
2921,yLUNA,2022-02-15 23:40:56.694,1,,1,670.831674,PRISM,77.476849456,8.658479,terra1pwfxq45ctnv5nvvzlstp4n76maj0x97mqz7ujq,,C92E4DDA77C04185EEC86D98939F4E91D1068CC8DEF7B90B4C63290A2FAAB9B9
2922,PRISM,2022-02-15 05:37:40.085,1,,3,33.473694,yLUNA,0.01113451842,3006.299215,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,,9197B4708F7F4936E5E6A597EE96454A76217EDA7E5D30AEFB13F8C02D714AE6
2923,,2022-02-15 15:41:34.376,3,,0,,,,,terra1n22emhayrcrns0y60npdyadyu3yj059nqwzavu,,D7EDB7BF61324D8A18D8FA92CDDFF30DAAE248035F2A63C1A3DA2CDC006BE7C2
2924,,2022-02-15 01:39:53.901,1,,0,,,,,terra1w8p25dyea68hld8xs36ny2js6p4lfkcr0xqwm2,,F99CAA80A2E656C0CEA0D10BEE035286F97940D5EDF340D42784DC95EB9EFA38
2925,UST,2022-02-15 17:24:12.622,3,terra1f3hjpyr9kzpkcnqf20z0hr2emg0ufau9fr772z,0,106.801678,PRISM,2.104541081,50.748203,terra1f3hjpyr9kzpkcnqf20z0hr2emg0ufau9fr772z,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,FE23DD6C8EDECD3C81A6BE8AC8D160A290847DF3CCA1824C225282AEC7427072
